feature,mean_abs_shap,zone,feature_set
NO_2__ws_forecast_Wind_Onshore_mw,0.2633318639051903,NO_1,full
NO_2__load_mw_lag_3,0.2529249687771012,NO_1,full
price_eur_mwh_lag_168,0.24494586051475342,NO_1,full
NO_5__price_eur_mwh_lag_3,0.23424715877484964,NO_1,full
day_of_week,0.2261198746034029,NO_1,full
NO_5__load_forecast_mw,0.20161006020573932,NO_1,full
flow_NO_1_to_SE_3_mw_lag_1,0.20009495048107107,NO_1,full
NO_2__load_mw_roll_std_3,0.1913946566159206,NO_1,full
NO_5__price_eur_mwh_lag_168,0.18399172983334275,NO_1,full
NO_2__flow_total_mw_lag_24,0.18208030883230575,NO_1,full
price_eur_mwh_roll_std_3,0.18103083127633884,NO_1,full
NO_2__price_eur_mwh_roll_mean_12,0.1764536092975812,NO_1,full
NO_3__load_mw_roll_std_6,0.1758190426025554,NO_1,full
NO_3__price_eur_mwh_lag_1,0.16748799282166538,NO_1,full
NO_5__gen_renewable_mw_lag_1,0.16681184096807786,NO_1,full
NO_5__price_eur_mwh_lag_24,0.16571562886244587,NO_1,full
price_eur_mwh_roll_std_12,0.16462274432759694,NO_1,full
NO_2__gen_Hydro_Water_Reservoir_mw_lag_1,0.15340443576649607,NO_1,full
NO_2__gen_Hydro_Water_Reservoir_share_lag_1,0.15040004727686068,NO_1,full
NO_2__price_eur_mwh_roll_std_3,0.14490094149342242,NO_1,full
NO_2__price_eur_mwh_roll_mean_24,0.14003144310688698,NO_1,full
price_eur_mwh_roll_std_6,0.13932821361163703,NO_1,full
NO_5__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.13826807871633537,NO_1,full
price_eur_mwh_roll_mean_12,0.13491760873236877,NO_1,full
NO_2__price_eur_mwh_lag_24,0.13259575208206745,NO_1,full
NO_4__price_eur_mwh_roll_std_6,0.1320353615198461,NO_1,full
NO_5__gen_total_mw_lag_1,0.126302936370493,NO_1,full
price_eur_mwh_roll_mean_168,0.11667541940824509,NO_1,full
load_forecast_mw,0.11622251362243197,NO_1,full
price_eur_mwh_roll_mean_6,0.11541864102916016,NO_1,full
NO_4__gen_Hydro_Water_Reservoir_mw_lag_1,0.11355530802219879,NO_1,full
NO_2__load_mw_roll_mean_3,0.11093594090894544,NO_1,full
price_eur_mwh_lag_48,0.11059895091522463,NO_1,full
NO_2__gen_renewable_mw_lag_1,0.10977873352134118,NO_1,full
NO_5__price_eur_mwh_roll_mean_6,0.1078460813714366,NO_1,full
NO_2__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.10723990287467124,NO_1,full
NO_5__load_mw_roll_std_6,0.10334420549473186,NO_1,full
NO_2__load_mw_roll_std_12,0.10292081281911551,NO_1,full
load_mw_lag_168,0.09815073834612803,NO_1,full
NO_2__load_mw_lag_168,0.09508411543847284,NO_1,full
NO_2__flow_total_mw_lag_1,0.09191423134688728,NO_1,full
NO_2__flow_NO_2_to_GB_mw_lag_1,0.08995085064883529,NO_1,full
NO_2__flow_NO_2_to_NL_mw_lag_1,0.08994791987589837,NO_1,full
gen_Hydro_Water_Reservoir_share_lag_1,0.08905278751791286,NO_1,full
NO_2__price_eur_mwh_roll_mean_3,0.08803243475198677,NO_1,full
NO_2__load_mw_roll_std_6,0.08726811897292437,NO_1,full
NO_2__gen_Hydro_Pumped_Storage_share_lag_1,0.08716744192676552,NO_1,full
NO_3__gen_Hydro_Pumped_Storage_mw_lag_1,0.08708969086618618,NO_1,full
NO_2__gas_price_eur_mwh_roll_std_24,0.08578516045341529,NO_1,full
NO_5__price_eur_mwh_lag_48,0.08512032976077337,NO_1,full
NO_5__price_eur_mwh_roll_std_24,0.0829579507991123,NO_1,full
NO_2__price_eur_mwh_roll_std_24,0.08152819699816098,NO_1,full
NO_3__gen_renewable_share_lag_1,0.08046817701745218,NO_1,full
NO_2__price_eur_mwh_roll_std_12,0.0796276336184455,NO_1,full
NO_5__load_mw_lag_168,0.07942816044798101,NO_1,full
NO_2__price_eur_mwh_roll_mean_6,0.0783676854058466,NO_1,full
NO_2__gen_Hydro_Pumped_Storage_mw_lag_1,0.07785163973989641,NO_1,full
NO_3__load_mw_lag_168,0.07728087947398209,NO_1,full
NO_3__load_forecast_mw,0.07657701618837061,NO_1,full
NO_2__load_mw_roll_std_24,0.07567632011902944,NO_1,full
NO_5__load_mw_roll_std_3,0.07408934430074632,NO_1,full
NO_5__price_eur_mwh_roll_mean_3,0.07296665427968942,NO_1,full
NO_4__load_forecast_mw,0.07261806506963367,NO_1,full
NO_5__outage_event_count_roll_mean_168,0.07224236307456151,NO_1,full
price_eur_mwh_roll_std_24,0.07147805662901274,NO_1,full
NO_5__price_eur_mwh_roll_mean_168,0.0703343564586743,NO_1,full
NO_3__flow_NO_3_to_SE_2_mw_lag_1,0.069232234235139,NO_1,full
load_mw_roll_mean_12,0.06844680404643036,NO_1,full
NO_2__price_eur_mwh_lag_48,0.06777521935335444,NO_1,full
NO_2__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.06692995697601405,NO_1,full
NO_5__price_eur_mwh_roll_std_12,0.0668323752980455,NO_1,full
NO_3__price_eur_mwh_roll_std_3,0.06653410748362378,NO_1,full
NO_5__price_eur_mwh_roll_std_6,0.06653062269439326,NO_1,full
NO_2__gen_total_mw_lag_1,0.06490865443502923,NO_1,full
NO_4__load_mw_roll_std_6,0.06256502131118176,NO_1,full
NO_3__gen_total_mw_lag_1,0.06189331130425766,NO_1,full
NO_5__gen_Hydro_Pumped_Storage_share_lag_1,0.06188277659839468,NO_1,full
NO_4__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.06158483567989027,NO_1,full
NO_2__flow_NO_2_to_DK_1_mw_lag_1,0.0614150504596677,NO_1,full
NO_3__load_mw_roll_std_3,0.0607859875353857,NO_1,full
NO_5__price_eur_mwh_roll_std_3,0.06070560129962493,NO_1,full
NO_5__gen_Hydro_Water_Reservoir_mw_lag_1,0.05873515886579547,NO_1,full
NO_4__ws_forecast_total_mw_lag_1,0.05871197757878844,NO_1,full
NO_5__load_mw_lag_3,0.05831603718373682,NO_1,full
NO_2__gas_price_eur_mwh_lag_24,0.057562401672089765,NO_1,full
NO_4__load_mw_roll_mean_6,0.057259967211264216,NO_1,full
load_mw_lag_3,0.055273472213505766,NO_1,full
NO_4__load_mw_lag_3,0.05407018246248965,NO_1,full
flow_total_mw_lag_168,0.053958957311398374,NO_1,full
price_eur_mwh_roll_mean_72,0.053405965718337146,NO_1,full
NO_5__price_eur_mwh_roll_mean_12,0.052607181686859614,NO_1,full
NO_4__price_eur_mwh_roll_mean_24,0.052191838174333476,NO_1,full
NO_5__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.052051038418771484,NO_1,full
NO_4__ws_forecast_Wind_Onshore_mw,0.05146641077869011,NO_1,full
NO_5__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.05124038328877363,NO_1,full
NO_4__flow_total_mw_lag_24,0.05116890782167738,NO_1,full
NO_2__ws_forecast_total_mw,0.050316986347312596,NO_1,full
gen_Solar_share_lag_1,0.049636965615170586,NO_1,full
ws_forecast_total_mw_lag_1,0.048219967520768015,NO_1,full
NO_4__load_mw_roll_std_3,0.047897004772581415,NO_1,full
NO_2__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.04785979375830941,NO_1,full
NO_4__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.04773548722105025,NO_1,full
NO_2__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.047692303095766476,NO_1,full
NO_2__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.04766342806510369,NO_1,full
NO_2__price_eur_mwh_roll_std_6,0.047599386695766244,NO_1,full
NO_2__gas_price_eur_mwh_lag_1,0.0475311702009414,NO_1,full
NO_5__gen_renewable_share_lag_1,0.047263565834074546,NO_1,full
NO_4__load_mw_lag_24,0.046844014529383186,NO_1,full
price_eur_mwh_roll_std_72,0.04642381365295359,NO_1,full
NO_2__gas_price_eur_mwh_roll_mean_24,0.04502122112869137,NO_1,full
NO_3__price_eur_mwh_roll_mean_168,0.04489734487452314,NO_1,full
gen_Hydro_Water_Reservoir_mw_lag_1,0.04356393877862976,NO_1,full
load_mw_roll_std_24,0.0435363667209591,NO_1,full
NO_4__gen_renewable_mw_lag_1,0.043280279952230875,NO_1,full
NO_3__price_eur_mwh_lag_24,0.04301733989699947,NO_1,full
NO_5__load_mw_lag_24,0.04296787662320364,NO_1,full
NO_2__load_mw_roll_mean_6,0.042460058603238676,NO_1,full
NO_4__price_eur_mwh_lag_168,0.04127251228850415,NO_1,full
NO_4__load_mw_lag_1,0.04124012718668696,NO_1,full
NO_2__load_mw_lag_24,0.040865772538597876,NO_1,full
NO_2__price_eur_mwh_lag_168,0.04078301859180162,NO_1,full
NO_4__price_eur_mwh_lag_24,0.040698927794535246,NO_1,full
NO_3__price_eur_mwh_lag_2,0.03994830792584011,NO_1,full
NO_4__load_mw_roll_std_168,0.0395222897492576,NO_1,full
NO_5__load_forecast_mw_lag_1,0.039517427925119954,NO_1,full
NO_3__gen_renewable_mw_lag_1,0.03883735299193823,NO_1,full
NO_3__load_mw_roll_std_12,0.03870913249310152,NO_1,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.038620118778556554,NO_1,full
NO_5__load_mw_roll_mean_6,0.03855810526708781,NO_1,full
NO_2__price_eur_mwh_roll_mean_168,0.0383693240621483,NO_1,full
NO_2__ws_forecast_total_mw_lag_1,0.03770631044783304,NO_1,full
NO_3__gen_Hydro_Water_Reservoir_mw_lag_1,0.03739617620035085,NO_1,full
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.03693568750659124,NO_1,full
ws_forecast_Wind_Onshore_mw,0.036331446929623507,NO_1,full
flow_total_mw_lag_1,0.03632070436985643,NO_1,full
NO_5__flow_total_mw_lag_24,0.036284464722072814,NO_1,full
NO_2__outage_unavailable_mw,0.03603969418599351,NO_1,full
NO_2__gas_price_eur_mwh_roll_mean_168,0.035758056287765363,NO_1,full
NO_4__load_mw_roll_std_12,0.03554424400029047,NO_1,full
NO_5__price_eur_mwh_roll_std_72,0.035141475302118204,NO_1,full
NO_4__price_eur_mwh_roll_std_3,0.03510591614051604,NO_1,full
NO_4__gen_renewable_share_lag_1,0.0345991313650479,NO_1,full
NO_4__price_eur_mwh_roll_std_168,0.03458693635165248,NO_1,full
NO_3__price_eur_mwh_roll_std_168,0.034193990423520434,NO_1,full
NO_2__gen_renewable_share_lag_1,0.03413961994211505,NO_1,full
NO_5__flow_total_mw_lag_168,0.03408620017874962,NO_1,full
NO_4__price_eur_mwh_roll_std_72,0.033786028681068905,NO_1,full
NO_3__price_eur_mwh_lag_48,0.033707903632940954,NO_1,full
NO_2__load_mw_lag_1,0.033337558774474724,NO_1,full
load_mw_roll_mean_6,0.03313079038958925,NO_1,full
gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.03308105003707702,NO_1,full
NO_4__load_mw_lag_168,0.03298598674795112,NO_1,full
load_mw_roll_std_168,0.032968536999045533,NO_1,full
NO_2__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.03291386669329055,NO_1,full
NO_2__price_eur_mwh_roll_mean_72,0.03285678015399258,NO_1,full
gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.03269972584683965,NO_1,full
NO_2__price_eur_mwh_roll_std_72,0.032680802673732905,NO_1,full
NO_2__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.0326343622413715,NO_1,full
NO_5__load_mw_lag_1,0.03202553934451686,NO_1,full
NO_4__price_eur_mwh_lag_2,0.03136236282614798,NO_1,full
NO_5__gen_Hydro_Water_Reservoir_share_lag_1,0.030424029842793496,NO_1,full
NO_3__load_mw_roll_std_168,0.03029144520164084,NO_1,full
flow_total_mw_lag_24,0.029820181867966956,NO_1,full
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.029637439506256733,NO_1,full
NO_3__ws_forecast_total_mw_lag_1,0.029368797803673585,NO_1,full
NO_2__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.029327664141423706,NO_1,full
NO_3__load_mw_roll_mean_3,0.029153450075340592,NO_1,full
NO_5__load_mw_roll_mean_3,0.029126218283586577,NO_1,full
NO_4__gen_total_mw_lag_1,0.028967923721708796,NO_1,full
NO_5__load_mw_roll_std_24,0.028766220766408196,NO_1,full
NO_4__flow_NO_4_to_FI_mw_lag_1,0.027863632505228914,NO_1,full
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.02721619395572011,NO_1,full
NO_4__gen_Hydro_Water_Reservoir_share_lag_1,0.02710166303783504,NO_1,full
load_mw_roll_mean_3,0.02697069710827013,NO_1,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.02692754152325267,NO_1,full
NO_2__flow_NO_1_to_NO_2_mw_lag_1,0.02687235166310011,NO_1,full
NO_4__price_eur_mwh_lag_1,0.026557076895541695,NO_1,full
NO_5__outage_unavailable_mw_lag_168,0.02636617350791585,NO_1,full
NO_2__gas_price_eur_mwh_lag_168,0.026346406844483222,NO_1,full
NO_4__price_eur_mwh_lag_48,0.02629022595268401,NO_1,full
NO_5__outage_unavailable_mw_roll_mean_168,0.026276376255975713,NO_1,full
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.02620674720997689,NO_1,full
NO_3__price_eur_mwh_lag_168,0.02620439627644182,NO_1,full
NO_3__load_mw_roll_mean_168,0.02618940639592862,NO_1,full
NO_5__load_mw_roll_std_12,0.02618235077373176,NO_1,full
NO_2__flow_total_mw_lag_168,0.026150907141773348,NO_1,full
gen_total_mw_lag_1,0.026138414651474234,NO_1,full
is_weekend,0.025966838133208547,NO_1,full
NO_4__price_eur_mwh_roll_mean_168,0.025810265171103488,NO_1,full
NO_3__price_eur_mwh_roll_std_6,0.02552563764878551,NO_1,full
NO_2__load_forecast_mw_lag_1,0.025323660415009146,NO_1,full
NO_3__flow_NO_1_to_NO_3_mw_lag_1,0.02526596009534617,NO_1,full
NO_2__load_mw_roll_mean_12,0.025087160288145244,NO_1,full
NO_3__price_eur_mwh_roll_std_72,0.024858631901163823,NO_1,full
NO_5__gen_Hydro_Pumped_Storage_mw_lag_1,0.02485037351680367,NO_1,full
NO_3__price_eur_mwh_roll_mean_6,0.02469272758966704,NO_1,full
NO_4__load_forecast_mw_lag_1,0.024600881130678504,NO_1,full
NO_4__price_eur_mwh_roll_mean_6,0.024507592147900808,NO_1,full
NO_3__ws_forecast_Wind_Onshore_mw,0.024463320965972587,NO_1,full
NO_5__price_eur_mwh_roll_mean_72,0.024221798029847266,NO_1,full
NO_4__load_mw_roll_mean_3,0.023826895784365143,NO_1,full
gen_renewable_mw_lag_1,0.023813958135065743,NO_1,full
NO_3__load_mw_lag_24,0.02372962197772852,NO_1,full
NO_3__flow_total_mw_lag_168,0.023649609562211526,NO_1,full
NO_4__price_eur_mwh_roll_std_12,0.02325103781448626,NO_1,full
NO_5__load_mw_roll_std_168,0.02325037265639622,NO_1,full
NO_3__gen_Hydro_Water_Reservoir_share_lag_1,0.023225552517180094,NO_1,full
gen_Solar_mw_lag_1,0.02321774220431506,NO_1,full
NO_3__load_forecast_mw_lag_1,0.02310351356015799,NO_1,full
NO_4__load_mw_roll_std_24,0.022963089320944742,NO_1,full
load_mw_lag_24,0.022688680336684076,NO_1,full
NO_3__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.022650927041991037,NO_1,full
NO_3__flow_total_mw_lag_24,0.022556325115233068,NO_1,full
NO_4__gen_Wind_Onshore_share_lag_1,0.022414321763347664,NO_1,full
gen_Wind_Onshore_mw_lag_1,0.022271024556318294,NO_1,full
NO_5__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.022215504182611194,NO_1,full
NO_2__gen_Wind_Onshore_share_lag_1,0.022004788128562724,NO_1,full
NO_3__load_mw_lag_1,0.02146173717930807,NO_1,full
NO_3__flow_NO_3_to_NO_5_mw_lag_1,0.02131276624763934,NO_1,full
NO_4__flow_total_mw_lag_168,0.021177493850006206,NO_1,full
NO_3__price_eur_mwh_roll_std_24,0.02106986713081577,NO_1,full
NO_4__price_eur_mwh_lag_3,0.02104583962701404,NO_1,full
NO_2__flow_NO_2_to_NO_5_mw_lag_1,0.020621820569160766,NO_1,full
NO_5__outage_unavailable_mw,0.02058342854123495,NO_1,full
gen_renewable_share_lag_1,0.020580192022032928,NO_1,full
NO_4__price_eur_mwh_roll_mean_3,0.02046028608703652,NO_1,full
NO_2__gas_price_eur_mwh_roll_std_168,0.020363700959580455,NO_1,full
gen_Wind_Onshore_share_lag_1,0.020357085505884515,NO_1,full
NO_4__gen_Wind_Onshore_mw_lag_1,0.01991250412348058,NO_1,full
NO_3__price_eur_mwh_lag_3,0.01956568970856165,NO_1,full
NO_3__load_mw_lag_3,0.019504015975095296,NO_1,full
NO_3__load_mw_roll_std_24,0.019499853691897648,NO_1,full
NO_2__price_eur_mwh_roll_std_168,0.01945212150475952,NO_1,full
load_forecast_mw_lag_1,0.01892082314395789,NO_1,full
month,0.018801370542346593,NO_1,full
NO_5__price_eur_mwh_roll_std_168,0.01871591571222903,NO_1,full
NO_5__load_mw_roll_mean_12,0.01871429836627608,NO_1,full
NO_4__flow_total_mw_lag_1,0.018262364764105952,NO_1,full
NO_3__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.01814599749351024,NO_1,full
NO_3__price_eur_mwh_roll_mean_72,0.017991866222907032,NO_1,full
NO_4__ws_forecast_total_mw,0.017991814228919413,NO_1,full
NO_4__flow_NO_4_to_SE_1_mw_lag_1,0.017657204498927978,NO_1,full
NO_2__load_mw_roll_mean_168,0.01761401488817188,NO_1,full
NO_3__gas_price_eur_mwh_lag_24,0.01751545460636261,NO_1,full
NO_4__price_eur_mwh_roll_mean_72,0.016845825478457317,NO_1,full
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.01681654883118464,NO_1,full
NO_4__price_eur_mwh_roll_std_24,0.016638873812127135,NO_1,full
load_mw_lag_1,0.016635575957862317,NO_1,full
NO_3__price_eur_mwh_roll_std_12,0.016371323291133562,NO_1,full
NO_2__gen_Wind_Onshore_mw_lag_1,0.016196460351145477,NO_1,full
price_eur_mwh_roll_std_168,0.01612684497349139,NO_1,full
NO_3__gen_Wind_Onshore_mw_lag_1,0.01588004127805339,NO_1,full
outage_event_count_roll_mean_24,0.015602803239820981,NO_1,full
NO_5__flow_total_mw_lag_1,0.015451267657906104,NO_1,full
NO_3__flow_total_mw_lag_1,0.015213825401226918,NO_1,full
load_mw_roll_mean_24,0.015179978762358139,NO_1,full
NO_4__load_mw_roll_mean_12,0.015035900173381868,NO_1,full
NO_2__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.014998029224960987,NO_1,full
NO_3__load_mw_roll_mean_6,0.014523925169652646,NO_1,full
NO_2__outage_unavailable_mw_lag_168,0.013963529433740731,NO_1,full
NO_4__flow_NO_4_to_SE_2_mw_lag_1,0.01390833566956963,NO_1,full
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.013901939417722555,NO_1,full
NO_4__price_eur_mwh_roll_mean_12,0.013837573479902837,NO_1,full
NO_3__load_mw_roll_mean_12,0.013779149899347224,NO_1,full
NO_3__load_mw_roll_mean_24,0.013505300731539738,NO_1,full
NO_2__load_mw_roll_std_168,0.012973256121284176,NO_1,full
NO_3__price_eur_mwh_roll_mean_3,0.012875441213662842,NO_1,full
load_mw_roll_mean_168,0.012838475532856348,NO_1,full
NO_3__gen_Wind_Onshore_share_lag_1,0.012735661023588647,NO_1,full
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.012690724993064097,NO_1,full
NO_3__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.012677256284306857,NO_1,full
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.012511916413763332,NO_1,full
NO_4__load_mw_roll_mean_24,0.011827528273345914,NO_1,full
NO_3__gas_price_eur_mwh_roll_std_24,0.01176956807322594,NO_1,full
NO_2__outage_event_count_roll_mean_168,0.011740584313556094,NO_1,full
NO_2__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.011542410296533266,NO_1,full
NO_4__outage_unavailable_mw_roll_mean_168,0.010936114063705647,NO_1,full
NO_3__price_eur_mwh_roll_mean_24,0.010768036235202354,NO_1,full
NO_2__outage_event_count_roll_mean_24,0.010278404129751685,NO_1,full
NO_3__price_eur_mwh_roll_mean_12,0.010229242486770825,NO_1,full
NO_3__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.010114545690064676,NO_1,full
NO_2__outage_unavailable_mw_roll_mean_168,0.010113868149320955,NO_1,full
NO_5__outage_unavailable_mw_roll_mean_24,0.010112611680435358,NO_1,full
NO_3__gas_price_eur_mwh_lag_1,0.00978072526246384,NO_1,full
NO_5__outage_event_count,0.009775310882754833,NO_1,full
NO_5__load_mw_roll_mean_168,0.00975009133037986,NO_1,full
NO_5__flow_NO_1_to_NO_5_mw_lag_1,0.009594279136465364,NO_1,full
NO_4__load_mw_roll_mean_168,0.009496130348600433,NO_1,full
NO_5__load_mw_roll_mean_24,0.009465962926380703,NO_1,full
NO_4__outage_unavailable_mw_lag_168,0.009448112391106694,NO_1,full
NO_5__outage_event_count_roll_mean_24,0.009418907125823267,NO_1,full
NO_2__load_mw_roll_mean_24,0.009408319169222938,NO_1,full
NO_3__ws_forecast_total_mw,0.009227942986460793,NO_1,full
NO_2__outage_unavailable_mw_lag_1,0.009209033127782089,NO_1,full
NO_2__outage_unavailable_mw_roll_mean_24,0.009153878328454051,NO_1,full
NO_4__outage_event_count_roll_mean_168,0.00895693920541368,NO_1,full
NO_5__outage_unavailable_mw_lag_24,0.008538339554452056,NO_1,full
NO_5__outage_event_count_lag_168,0.008452581318550841,NO_1,full
NO_3__gen_Hydro_Pumped_Storage_share_lag_1,0.008019445917237621,NO_1,full
ws_forecast_total_mw,0.006588175810338092,NO_1,full
NO_3__flow_NO_3_to_NO_4_mw_lag_1,0.006587433258618369,NO_1,full
NO_5__flow_NO_3_to_NO_5_mw_lag_1,0.006431917288689222,NO_1,full
NO_5__flow_NO_2_to_NO_5_mw_lag_1,0.006163446131307905,NO_1,full
flow_NO_1_to_NO_2_mw_lag_1,0.005993037044555669,NO_1,full
NO_4__outage_unavailable_mw_roll_mean_24,0.005692357973379763,NO_1,full
NO_5__outage_unavailable_mw_lag_1,0.00558044842375452,NO_1,full
NO_2__outage_unavailable_mw_lag_24,0.0051644864325207035,NO_1,full
NO_3__gas_price_eur_mwh_roll_mean_24,0.004891515787127265,NO_1,full
gas_price_eur_mwh_roll_mean_168,0.004843515426266227,NO_1,full
NO_3__gas_price_eur_mwh_lag_168,0.004723078500774456,NO_1,full
NO_4__outage_event_count_lag_168,0.004445117117017147,NO_1,full
NO_2__outage_event_count_lag_168,0.004284699112979139,NO_1,full
NO_2__outage_event_count_lag_24,0.004111231301418971,NO_1,full
NO_4__outage_unavailable_mw_lag_24,0.0038622015376745637,NO_1,full
NO_4__outage_event_count_roll_mean_24,0.0037129030372334885,NO_1,full
NO_3__gas_price_eur_mwh_roll_std_168,0.0037011113868044617,NO_1,full
NO_4__outage_unavailable_mw,0.003676647890395581,NO_1,full
NO_2__outage_event_count,0.0036468074597094963,NO_1,full
flow_NO_1_to_NO_3_mw_lag_1,0.0032202880399696023,NO_1,full
NO_4__outage_event_count,0.003002325794940819,NO_1,full
outage_event_count_roll_mean_168,0.0027991607546783495,NO_1,full
NO_4__outage_unavailable_mw_lag_1,0.002758544264297257,NO_1,full
flow_NO_1_to_NO_5_mw_lag_1,0.002731974831016466,NO_1,full
NO_3__gas_price_eur_mwh_roll_mean_168,0.002538536661579946,NO_1,full
NO_4__gas_price_eur_mwh_lag_24,0.00246153392789297,NO_1,full
outage_unavailable_mw_roll_mean_168,0.002329466771281664,NO_1,full
NO_5__outage_event_count_lag_24,0.002210782505255568,NO_1,full
NO_4__outage_event_count_lag_1,0.0019935920758668356,NO_1,full
NO_2__outage_event_count_lag_1,0.0019073937351733355,NO_1,full
NO_5__outage_event_count_lag_1,0.0017867830227240122,NO_1,full
NO_4__outage_event_count_lag_24,0.0016301307772273214,NO_1,full
outage_unavailable_mw_roll_mean_24,0.0014031861513928636,NO_1,full
outage_unavailable_mw_lag_24,0.0012334737452593294,NO_1,full
NO_4__flow_NO_3_to_NO_4_mw_lag_1,0.0012182313646270366,NO_1,full
NO_4__gas_price_eur_mwh_roll_std_24,0.0011445617927693982,NO_1,full
NO_5__gas_price_eur_mwh_lag_1,0.000999811463875477,NO_1,full
NO_4__gas_price_eur_mwh_roll_mean_24,0.000927397359349047,NO_1,full
NO_4__gas_price_eur_mwh_roll_mean_168,0.0006524769400931595,NO_1,full
NO_5__gas_price_eur_mwh_lag_168,0.0006117242519307913,NO_1,full
NO_4__gas_price_eur_mwh_roll_std_168,0.0005983363379968978,NO_1,full
NO_4__gas_price_eur_mwh_lag_1,0.00046000906112983497,NO_1,full
outage_unavailable_mw_lag_168,0.0004166843032510126,NO_1,full
outage_event_count,0.0004100392176120475,NO_1,full
NO_4__gas_price_eur_mwh_lag_168,0.0002298037815118965,NO_1,full
outage_event_count_lag_168,0.00019478224280817768,NO_1,full
NO_5__gas_price_eur_mwh_roll_std_24,0.00019435629921965203,NO_1,full
outage_event_count_lag_24,0.00017747789732660833,NO_1,full
outage_unavailable_mw_lag_1,0.00016580791161149565,NO_1,full
NO_5__gas_price_eur_mwh_roll_std_168,0.0001551860612065958,NO_1,full
outage_event_count_lag_1,0.00011544796407739517,NO_1,full
